OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.554902,0.5,0.21033,0.598039,0.556844,0.605882,0.523529,0.493488,0.519608,0.519608,0.554902,0.562555,0.468627,0.566667,0.62549
0.543137,0.476471,0.184,0.578431,0.543542,0.57451,0.527451,0.478068,0.503922,0.507843,0.535294,0.539081,0.44902,0.543137,0.617647
0.527451,0.452941,0.15926,0.57451,0.536793,0.558824,0.511765,0.462635,0.492157,0.511765,0.519608,0.519468,0.429412,0.523529,0.609804
0.519608,0.42549,0.132535,0.562745,0.528528,0.535294,0.511765,0.450062,0.480392,0.492157,0.5,0.501185,0.421569,0.503922,0.598039
0.511765,0.398039,0.105086,0.554902,0.521342,0.511765,0.503922,0.434602,0.468627,0.488235,0.484314,0.501019,0.409804,0.507843,0.594118
0.633333,0.641176,0.347849,0.676471,0.634485,0.727451,0.480392,0.595789,0.609804,0.484314,0.664706,0.645105,0.464706,0.472549,0.680392
0.511765,0.37451,0.003922,0.539216,0.515269,0.484314,0.507843,0.425986,0.460784,0.464706,0.468627,0.482469,0.401961,0.488235,0.590196
0.688235,0.809804,0.544398,0.782353,0.718965,0.735294,0.62549,0.649055,0.660784,0.664706,0.688235,0.688235,0.476471,0.688235,0.703922
0.684314,0.770588,0.492793,0.75098,0.684774,0.664706,0.609804,0.603791,0.62549,0.629412,0.778431,0.764425,0.42549,0.645098,0.664706
0.652941,0.739216,0.450777,0.719608,0.654663,0.637255,0.586275,0.567241,0.629412,0.598039,0.758824,0.742048,0.390196,0.601961,0.660784
0.629412,0.703922,0.414143,0.688235,0.629013,0.629412,0.547059,0.582806,0.601961,0.558824,0.715686,0.735987,0.370588,0.743137,0.680392
0.605882,0.672549,0.383566,0.660784,0.605911,0.613725,0.590196,0.555791,0.57451,0.64902,0.707843,0.708326,0.362745,0.715686,0.680392
0.562745,0.605882,0.329092,0.613725,0.566889,0.492157,0.562745,0.505467,0.531373,0.605882,0.652941,0.666063,0.398039,0.672549,0.668627
0.547059,0.57451,0.303715,0.594118,0.547942,0.547059,0.55098,0.484409,0.511765,0.605882,0.629412,0.64388,0.398039,0.64902,0.656863
0.531373,0.547059,0.281876,0.57451,0.531979,0.515686,0.543137,0.464706,0.496078,0.590196,0.613725,0.624235,0.441176,0.629412,0.64902
0.511765,0.511765,0.263392,0.554902,0.517333,0.480392,0.539216,0.445551,0.480392,0.566667,0.594118,0.611467,0.433333,0.617647,0.637255
0.503922,0.488235,0.245176,0.535294,0.505613,0.452941,0.558824,0.429632,0.460784,0.562745,0.578431,0.591229,0.429412,0.598039,0.629412
0.492157,0.460784,0.231286,0.523529,0.49386,0.417647,0.562745,0.412615,0.452941,0.547059,0.562745,0.572239,0.433333,0.578431,0.617647
0.484314,0.429412,0.21345,0.507843,0.484866,0.366667,0.558824,0.399614,0.441176,0.531373,0.554902,0.559032,0.445098,0.566667,0.609804
0.472549,0.409804,0.199244,0.496078,0.474509,0.35098,0.55098,0.387219,0.429412,0.523529,0.543137,0.543981,0.452941,0.55098,0.601961
0.468627,0.386275,0.186916,0.484314,0.467968,0.331373,0.554902,0.374352,0.417647,0.515686,0.523529,0.539352,0.460784,0.547059,0.598039
0.582353,0.637255,0.352616,0.637255,0.583659,0.519608,0.57451,0.529538,0.554902,0.62549,0.680392,0.682544,0.378431,0.688235,0.676471
0.460784,0.358824,0.172506,0.476471,0.460888,0.331373,0.55098,0.363233,0.409804,0.507843,0.515686,0.526277,0.460784,0.535294,0.590196
0.684314,0.876471,0.530464,0.813725,0.71744,0.778431,0.609804,0.647795,0.660784,0.664706,0.688235,0.695081,0.386275,0.696078,0.7
0.684314,0.856863,0.477747,0.786275,0.685957,0.754902,0.609804,0.602121,0.621569,0.629412,0.645098,0.82886,0.339216,0.860784,0.652941
0.652941,0.833333,0.434135,0.758824,0.656719,0.727451,0.586275,0.56277,0.586275,0.594118,0.82549,0.791881,0.307843,0.837255,0.613725
0.629412,0.809804,0.395876,0.735294,0.630764,0.696078,0.558824,0.526389,0.598039,0.554902,0.805882,0.762587,0.276471,0.809804,0.57451
0.605882,0.790196,0.364471,0.707843,0.606797,0.664706,0.594118,0.548541,0.57451,0.519608,0.77451,0.755679,0.252941,0.798039,0.539216
0.566667,0.743137,0.312269,0.664706,0.567034,0.590196,0.566667,0.501159,0.531373,0.605882,0.743137,0.739738,0.245098,0.766667,0.503922
0.55098,0.723529,0.292378,0.641176,0.550179,0.55098,0.554902,0.482455,0.511765,0.605882,0.731373,0.72401,0.245098,0.75098,0.484314
0.535294,0.7,0.273856,0.62549,0.534418,0.515686,0.543137,0.463355,0.496078,0.590196,0.711765,0.705975,0.24902,0.731373,0.488235
0.519608,0.680392,0.258431,0.609804,0.520584,0.547059,0.531373,0.445376,0.480392,0.57451,0.692157,0.696466,0.245098,0.723529,0.492157
0.507843,0.660784,0.245205,0.590196,0.507478,0.5,0.511765,0.429743,0.460784,0.566667,0.680392,0.684278,0.252941,0.707843,0.5
0.496078,0.641176,0.234048,0.57451,0.495869,0.460784,0.503922,0.413856,0.452941,0.55098,0.664706,0.675177,0.260784,0.696078,0.511765
0.484314,0.617647,0.222015,0.558824,0.484681,0.484314,0.492157,0.399867,0.441176,0.547059,0.652941,0.661042,0.276471,0.680392,0.519608
0.472549,0.590196,0.211539,0.535294,0.47375,0.437255,0.488235,0.387355,0.429412,0.539216,0.637255,0.651992,0.276471,0.672549,0.523529
0.464706,0.578431,0.203454,0.527451,0.463965,0.37451,0.484314,0.374658,0.417647,0.527451,0.621569,0.6483,0.272549,0.668627,0.531373
0.586275,0.766667,0.336035,0.688235,0.585893,0.62549,0.582353,0.524255,0.554902,0.617647,0.762745,0.721878,0.245098,0.778431,0.515686
0.452941,0.55098,0.19377,0.511765,0.454191,0.401961,0.476471,0.363534,0.409804,0.515686,0.617647,0.638672,0.268627,0.660784,0.543137
0.668627,0.64902,0.630261,0.672549,0.681663,0.688235,0.421569,0.681484,0.668627,0.594118,0.590196,0.590195,0.570588,0.586275,0.676471
0.617647,0.598039,0.574934,0.621569,0.634452,0.621569,0.354902,0.63424,0.617647,0.535294,0.531373,0.531371,0.609804,0.519608,0.629412
0.570588,0.543137,0.523995,0.57451,0.591346,0.566667,0.362745,0.591026,0.570588,0.488235,0.476471,0.476469,0.468627,0.464706,0.582353
0.527451,0.503922,0.379787,0.527451,0.532529,0.515686,0.347059,0.548365,0.527451,0.445098,0.429412,0.42941,0.413725,0.417647,0.539216
0.484314,0.456863,0.336973,0.488235,0.505425,0.523529,0.327451,0.508266,0.484314,0.401961,0.386275,0.386272,0.480392,0.37451,0.5
0.417647,0.382353,0.2624,0.417647,0.427217,0.405882,0.582353,0.437261,0.413725,0.358824,0.311765,0.311763,0.417647,0.3,0.429412
0.386275,0.35098,0.23302,0.386275,0.395943,0.37451,0.55098,0.405987,0.382353,0.362745,0.280392,0.28039,0.386275,0.268627,0.398039
0.354902,0.327451,0.207031,0.354902,0.360387,0.347059,0.527451,0.366899,0.35098,0.362745,0.252941,0.252939,0.378431,0.241176,0.370588
0.327451,0.296078,0.183752,0.331373,0.337147,0.323529,0.5,0.347206,0.327451,0.362745,0.221569,0.221568,0.331373,0.217647,0.343137
0.307843,0.268627,0.159688,0.311765,0.321507,0.339216,0.476471,0.324347,0.303922,0.362745,0.205882,0.205882,0.323529,0.205882,0.319608
0.284314,0.241176,0.139579,0.288235,0.297985,0.315686,0.452941,0.300755,0.280392,0.362745,0.178431,0.178431,0.3,0.178431,0.296078
0.260784,0.229412,0.125377,0.264706,0.270544,0.252941,0.519608,0.276797,0.260784,0.354902,0.166667,0.166667,0.280392,0.166667,0.276471
0.241176,0.209804,0.108959,0.245098,0.254512,0.233333,0.5,0.257261,0.241176,0.331373,0.147059,0.147059,0.260784,0.147059,0.256863
0.22549,0.190196,0.094101,0.229412,0.238776,0.241176,0.480392,0.241325,0.22549,0.323529,0.135294,0.135294,0.241176,0.135294,0.237255
0.44902,0.421569,0.297178,0.452941,0.458552,0.445098,0.609804,0.468698,0.44902,0.370588,0.347059,0.347057,0.452941,0.335294,0.464706
0.205882,0.17451,0.223922,0.205882,0.223922,0.190196,0.464706,0.223245,0.205882,0.307843,0.115686,0.119607,0.201961,0.115686,0.221569
0.468627,0.064706,0.301486,0.001961,0.46924,0.464706,0.821569,0.274927,0.386275,0.782353,0.911765,0.914067,0.919608,0.939216,0.723529
0.464706,0.037255,0.293548,0.001961,0.463103,0.421569,0.790196,0.272211,0.382353,0.743137,0.892157,0.898804,0.911765,0.927451,0.7
0.456863,0.021569,0.285389,0.001961,0.458672,0.378431,0.762745,0.269545,0.378431,0.715686,0.872549,0.884459,0.9,0.915686,0.676471
0.456863,0.013725,0.277132,0.115686,0.455666,0.335294,0.731373,0.267111,0.37451,0.684314,0.868627,0.872382,0.892157,0.907843,0.660784
0.452941,0.009804,0.269105,0.119608,0.453234,0.307843,0.707843,0.265085,0.37451,0.660784,0.84902,0.86044,0.884314,0.9,0.645098
0.452941,0.005882,0.254152,0.633333,0.454885,0.24902,0.656863,0.262094,0.370588,0.617647,0.817647,0.833088,0.868627,0.880392,0.617647
0.456863,0.005882,0.242653,0.641176,0.458405,0.229412,0.641176,0.26128,0.370588,0.605882,0.801961,0.820321,0.856863,0.872549,0.605882
0.464706,0.005882,0.233977,0.664706,0.469387,0.794118,0.617647,0.260883,0.370588,0.590196,0.790196,0.806483,0.845098,0.860784,0.598039
0.480392,0.005882,0.225666,0.652941,0.480198,0.805882,0.609804,0.260969,0.37451,0.566667,0.77451,0.794449,0.837255,0.852941,0.590196
0.488235,0.005882,0.217475,0.656863,0.49713,0.786275,0.594118,0.261908,0.382353,0.562745,0.758824,0.782773,0.82549,0.841176,0.582353
0.503922,0.005882,0.207794,0.656863,0.513271,0.770588,0.578431,0.26324,0.390196,0.547059,0.747059,0.770255,0.813725,0.833333,0.57451
0.527451,0.005882,0.198994,0.645098,0.527433,0.762745,0.57451,0.2658,0.405882,0.531373,0.731373,0.758001,0.805882,0.821569,0.570588
0.535294,0.005882,0.190465,0.641176,0.535182,0.743137,0.562745,0.269871,0.413725,0.523529,0.719608,0.746656,0.794118,0.813725,0.566667
0.539216,0.005882,0.182364,0.637255,0.539536,0.739216,0.554902,0.277514,0.433333,0.515686,0.707843,0.73538,0.782353,0.801961,0.562745
0.452941,0.005882,0.261364,0.115686,0.453903,0.343137,0.684314,0.263307,0.370588,0.637255,0.833333,0.847482,0.880392,0.892157,0.629412
0.539216,0.005882,0.173842,0.629412,0.540559,0.727451,0.55098,0.285483,0.445098,0.519608,0.692157,0.725508,0.77451,0.794118,0.558824
0.680392,0.731373,0.610715,0.723529,0.680509,0.829412,0.42549,0.667308,0.672549,0.594118,0.731373,0.729483,0.492157,0.731373,0.735294
0.633333,0.688235,0.560335,0.680392,0.635078,0.782353,0.452941,0.61954,0.62549,0.586275,0.680392,0.679381,0.445098,0.680392,0.696078
0.594118,0.645098,0.512153,0.641176,0.59538,0.758824,0.484314,0.576146,0.582353,0.562745,0.641176,0.639909,0.405882,0.641176,0.664706
0.558824,0.605882,0.470418,0.609804,0.559597,0.731373,0.480392,0.536901,0.547059,0.543137,0.609804,0.608492,0.684314,0.609804,0.633333
0.527451,0.566667,0.433896,0.57451,0.527194,0.7,0.464706,0.501481,0.511765,0.523529,0.578431,0.577343,0.335294,0.578431,0.601961
0.468627,0.496078,0.368559,0.511765,0.469928,0.656863,0.429412,0.438245,0.452941,0.484314,0.511765,0.511207,0.582353,0.511765,0.547059
0.441176,0.464706,0.341073,0.488235,0.442342,0.637255,0.413725,0.410889,0.42549,0.464706,0.492157,0.490738,0.554902,0.492157,0.523529
0.417647,0.437255,0.316642,0.460784,0.419236,0.601961,0.401961,0.384746,0.401961,0.44902,0.456863,0.456575,0.562745,0.456863,0.5
0.398039,0.409804,0.293508,0.437255,0.39868,0.586275,0.386275,0.363082,0.378431,0.429412,0.437255,0.436386,0.24902,0.437255,0.476471
0.378431,0.382353,0.273058,0.417647,0.378783,0.562745,0.37451,0.341156,0.358824,0.413725,0.417647,0.417336,0.245098,0.413725,0.456863
0.358824,0.354902,0.254334,0.398039,0.360235,0.543137,0.366667,0.322025,0.343137,0.401961,0.398039,0.397414,0.237255,0.394118,0.437255
0.343137,0.335294,0.236559,0.382353,0.344127,0.519608,0.362745,0.304547,0.323529,0.390196,0.370588,0.370588,0.22549,0.370588,0.417647
0.327451,0.311765,0.220574,0.362745,0.328418,0.511765,0.354902,0.288455,0.307843,0.382353,0.354902,0.354589,0.221569,0.354902,0.398039
0.311765,0.288235,0.205067,0.35098,0.313478,0.496078,0.641176,0.272927,0.296078,0.370588,0.339216,0.338888,0.221569,0.335294,0.382353
0.496078,0.531373,0.399499,0.543137,0.497365,0.676471,0.445098,0.468704,0.480392,0.503922,0.543137,0.542311,0.641176,0.543137,0.57451
0.296078,0.268627,0.19152,0.335294,0.300297,0.460784,0.62549,0.258751,0.280392,0.366667,0.319608,0.319608,0.221569,0.319608,0.366667
0.582353,0.598039,0.520764,0.598039,0.58406,0.601961,0.42549,0.579818,0.578431,0.44902,0.590196,0.586437,0.519608,0.590196,0.586275
0.523529,0.535294,0.458575,0.539216,0.525029,0.539216,0.358824,0.520069,0.519608,0.398039,0.535294,0.532881,0.460784,0.535294,0.531373
0.468627,0.484314,0.403296,0.484314,0.472513,0.472549,0.303922,0.467064,0.468627,0.370588,0.484314,0.487645,0.409804,0.492157,0.480392
0.421569,0.437255,0.355234,0.441176,0.427079,0.44902,0.256863,0.419768,0.421569,0.366667,0.437255,0.441133,0.366667,0.445098,0.433333
0.382353,0.394118,0.312066,0.398039,0.383947,0.390196,0.339216,0.379156,0.378431,0.362745,0.398039,0.398637,0.331373,0.401961,0.394118
0.311765,0.319608,0.245076,0.323529,0.312336,0.307843,0.417647,0.305711,0.307843,0.366667,0.323529,0.324127,0.264706,0.327451,0.323529
0.280392,0.288235,0.214145,0.292157,0.282062,0.307843,0.386275,0.276808,0.276471,0.366667,0.292157,0.293349,0.245098,0.296078,0.292157
0.252941,0.260784,0.190622,0.264706,0.254188,0.276471,0.358824,0.247492,0.24902,0.354902,0.268627,0.266568,0.213725,0.268627,0.268627
0.229412,0.233333,0.164136,0.241176,0.233084,0.252941,0.331373,0.226487,0.229412,0.331373,0.241176,0.241023,0.201961,0.245098,0.241176
0.205882,0.213725,0.148127,0.217647,0.211209,0.221569,0.303922,0.202103,0.205882,0.303922,0.217647,0.218703,0.17451,0.221569,0.217647
0.186275,0.190196,0.129142,0.198039,0.189847,0.22549,0.280392,0.183603,0.186275,0.280392,0.198039,0.20044,0.154902,0.201961,0.201961
0.170588,0.170588,0.11353,0.178431,0.1718,0.178431,0.260784,0.167,0.166667,0.260784,0.182353,0.179557,0.147059,0.182353,0.182353
0.154902,0.154902,0.101485,0.162745,0.155485,0.178431,0.241176,0.149664,0.15098,0.241176,0.158824,0.158824,0.131373,0.158824,0.162745
0.139216,0.135294,0.089176,0.147059,0.140892,0.15098,0.221569,0.136392,0.139216,0.221569,0.147059,0.147059,0.119608,0.147059,0.15098
0.343137,0.354902,0.274348,0.358824,0.34676,0.35098,0.452941,0.340294,0.343137,0.362745,0.358824,0.359421,0.292157,0.362745,0.354902
0.127451,0.123529,0.08122,0.131373,0.128397,0.17451,0.205882,0.124157,0.123529,0.205882,0.135294,0.134512,0.103922,0.135294,0.135294
0.715686,0.723529,0.594361,0.747059,0.717396,0.778431,0.362745,0.708661,0.707843,0.519608,0.7,0.696265,0.617647,0.7,0.727451
0.672549,0.676471,0.536057,0.707843,0.677258,0.747059,0.413725,0.664976,0.664706,0.503922,0.645098,0.653259,0.57451,0.656863,0.688235
0.637255,0.633333,0.485414,0.672549,0.638782,0.7,0.441176,0.622941,0.62549,0.5,0.601961,0.618523,0.535294,0.621569,0.652941
0.601961,0.594118,0.43881,0.641176,0.606552,0.696078,0.445098,0.587284,0.590196,0.480392,0.562745,0.562282,0.507843,0.562745,0.617647
0.570588,0.554902,0.398602,0.609804,0.575492,0.652941,0.433333,0.552574,0.558824,0.456863,0.543137,0.54117,0.480392,0.543137,0.590196
0.515686,0.484314,0.329331,0.554902,0.520426,0.617647,0.405882,0.492598,0.5,0.421569,0.492157,0.489482,0.441176,0.492157,0.535294
0.492157,0.452941,0.296971,0.531373,0.497267,0.578431,0.398039,0.466023,0.476471,0.409804,0.464706,0.463568,0.421569,0.464706,0.511765
0.472549,0.421569,0.26917,0.507843,0.474437,0.562745,0.394118,0.445451,0.456863,0.398039,0.42549,0.42549,0.405882,0.42549,0.488235
0.452941,0.390196,0.242847,0.488235,0.457531,0.535294,0.390196,0.421803,0.433333,0.390196,0.401961,0.400884,0.394118,0.394118,0.464706
0.433333,0.362745,0.21912,0.468627,0.438135,0.511765,0.390196,0.402469,0.413725,0.378431,0.382353,0.38179,0.386275,0.378431,0.445098
0.413725,0.335294,0.198784,0.44902,0.419372,0.496078,0.394118,0.383262,0.398039,0.37451,0.366667,0.368816,0.378431,0.358824,0.429412
0.398039,0.296078,0.179141,0.433333,0.403327,0.480392,0.401961,0.364389,0.382353,0.370588,0.347059,0.358933,0.370588,0.339216,0.409804
0.386275,0.264706,0.160305,0.417647,0.390679,0.456863,0.719608,0.351557,0.366667,0.366667,0.335294,0.334665,0.362745,0.331373,0.394118
0.370588,0.241176,0.144005,0.398039,0.375012,0.445098,0.707843,0.336012,0.35098,0.362745,0.323529,0.325463,0.354902,0.315686,0.378431
0.543137,0.519608,0.360486,0.582353,0.547455,0.621569,0.417647,0.521071,0.527451,0.437255,0.507843,0.506347,0.456863,0.507843,0.558824
0.354902,0.209804,0.125455,0.382353,0.360289,0.417647,0.696078,0.320604,0.339216,0.362745,0.311765,0.314969,0.35098,0.311765,0.362745
0.598039,0.676471,0.507617,0.64902,0.599859,0.586275,0.405882,0.583596,0.590196,0.5,0.676471,0.67265,0.401961,0.680392,0.598039
0.543137,0.62549,0.44967,0.598039,0.548036,0.531373,0.452941,0.527946,0.535294,0.5,0.629412,0.625944,0.354902,0.633333,0.554902
0.5,0.578431,0.401245,0.55098,0.500194,0.476471,0.441176,0.478915,0.488235,0.476471,0.586275,0.584168,0.315686,0.590196,0.519608
0.456863,0.535294,0.358338,0.507843,0.461575,0.464706,0.42549,0.435907,0.445098,0.460784,0.543137,0.54585,0.280392,0.55098,0.488235
0.421569,0.492157,0.32067,0.468627,0.423139,0.421569,0.405882,0.398227,0.409804,0.445098,0.5,0.504888,0.252941,0.507843,0.460784
0.358824,0.421569,0.261333,0.401961,0.363987,0.331373,0.366667,0.332913,0.347059,0.409804,0.441176,0.442552,0.209804,0.445098,0.417647
0.335294,0.386275,0.235078,0.370588,0.337163,0.335294,0.676471,0.305512,0.319608,0.394118,0.409804,0.411667,0.198039,0.413725,0.398039
0.311765,0.354902,0.213786,0.343137,0.313439,0.272549,0.652941,0.281095,0.296078,0.386275,0.386275,0.384235,0.186275,0.386275,0.378431
0.288235,0.327451,0.194342,0.319608,0.289013,0.252941,0.641176,0.259065,0.276471,0.382353,0.358824,0.361151,0.178431,0.362745,0.354902
0.268627,0.3,0.177579,0.296078,0.269207,0.256863,0.62549,0.239363,0.256863,0.37451,0.335294,0.337604,0.170588,0.339216,0.335294
0.24902,0.276471,0.162037,0.272549,0.250647,0.229412,0.605882,0.22228,0.241176,0.370588,0.315686,0.317955,0.162745,0.319608,0.315686
0.233333,0.252941,0.147543,0.252941,0.234315,0.201961,0.586275,0.206006,0.221569,0.366667,0.296078,0.298868,0.162745,0.3,0.3
0.217647,0.233333,0.135601,0.237255,0.218978,0.178431,0.562745,0.191186,0.209804,0.366667,0.280392,0.278748,0.158824,0.280392,0.284314
0.205882,0.213725,0.124079,0.221569,0.205286,0.154902,0.543137,0.177442,0.194118,0.366667,0.260784,0.263541,0.162745,0.264706,0.268627
0.390196,0.456863,0.288823,0.433333,0.390618,0.362745,0.386275,0.363567,0.378431,0.42549,0.472549,0.47348,0.229412,0.476471,0.437255
0.190196,0.194118,0.113509,0.205882,0.191799,0.154902,0.531373,0.165379,0.182353,0.362745,0.245098,0.244517,0.162745,0.245098,0.252941
0.684314,0.809804,0.535898,0.782353,0.717094,0.75098,0.62549,0.645924,0.656863,0.664706,0.688235,0.688235,0.476471,0.688235,0.7
0.684314,0.770588,0.486036,0.747059,0.683467,0.672549,0.605882,0.600314,0.621569,0.629412,0.645098,0.645098,0.42549,0.645098,0.660784
0.652941,0.735294,0.444935,0.715686,0.653542,0.652941,0.586275,0.563336,0.590196,0.586275,0.758824,0.741362,0.390196,0.598039,0.64902
0.62549,0.703922,0.407327,0.688235,0.626694,0.64902,0.554902,0.579433,0.601961,0.554902,0.715686,0.735739,0.37451,0.743137,0.668627
0.601961,0.672549,0.375691,0.660784,0.603487,0.55098,0.586275,0.553534,0.57451,0.641176,0.707843,0.714379,0.366667,0.723529,0.676471
0.562745,0.605882,0.32146,0.613725,0.563495,0.507843,0.562745,0.504198,0.531373,0.605882,0.652941,0.66941,0.398039,0.676471,0.664706
0.547059,0.57451,0.301151,0.590196,0.548037,0.488235,0.55098,0.482592,0.511765,0.605882,0.633333,0.646143,0.42549,0.652941,0.656863
0.531373,0.547059,0.277359,0.570588,0.530747,0.456863,0.539216,0.462741,0.492157,0.578431,0.609804,0.630901,0.452941,0.637255,0.64902
0.511765,0.511765,0.258267,0.55098,0.516157,0.433333,0.539216,0.444396,0.480392,0.566667,0.601961,0.611265,0.445098,0.617647,0.637255
0.503922,0.488235,0.24168,0.535294,0.505153,0.472549,0.535294,0.427749,0.460784,0.562745,0.586275,0.591044,0.445098,0.598039,0.62549
0.492157,0.460784,0.226592,0.519608,0.493622,0.433333,0.562745,0.411553,0.44902,0.547059,0.562745,0.578734,0.452941,0.586275,0.617647
0.480392,0.429412,0.209543,0.507843,0.481958,0.390196,0.558824,0.398644,0.437255,0.531373,0.554902,0.56254,0.452941,0.570588,0.609804
0.472549,0.409804,0.195506,0.488235,0.472789,0.354902,0.55098,0.385077,0.429412,0.523529,0.543137,0.553193,0.464706,0.562745,0.601961
0.464706,0.386275,0.182456,0.484314,0.466247,0.358824,0.554902,0.373157,0.417647,0.515686,0.527451,0.538663,0.468627,0.547059,0.594118
0.582353,0.637255,0.347643,0.637255,0.583077,0.535294,0.57451,0.528263,0.55098,0.62549,0.680392,0.683509,0.378431,0.688235,0.672549
0.456863,0.358824,0.170111,0.476471,0.459057,0.335294,0.55098,0.361191,0.409804,0.507843,0.515686,0.526717,0.472549,0.535294,0.590196
0.735294,0.739216,0.677912,0.743137,0.738501,0.747059,0.57451,0.736936,0.735294,0.617647,0.703922,0.70377,0.684314,0.7,0.723529
0.692157,0.696078,0.626466,0.7,0.693619,0.703922,0.515686,0.693154,0.692157,0.566667,0.656863,0.656863,0.692157,0.656863,0.676471
0.652941,0.652941,0.579497,0.660784,0.65308,0.672549,0.460784,0.651515,0.652941,0.511765,0.613725,0.613725,0.582353,0.613725,0.637255
